hgnc_symbol,uniprot_gn_id,uniprot_gn_symbol,go_id,namespace_1003,name_1006,go_meaning
BRAF,H7C560,BRAF,GO:0050772,biological_process,positive regulation of axonogenesis,positive regulation of axonogenesis
BRAF,H7C560,BRAF,GO:0050852,biological_process,T cell receptor signaling pathway,T cell receptor signaling pathway
BRAF,H7C560,BRAF,GO:0051496,biological_process,positive regulation of stress fiber assembly,positive regulation of stress fiber assembly
BRAF,H7C560,BRAF,GO:0051591,biological_process,response to cAMP,response to cAMP
BRAF,H7C560,BRAF,GO:0060291,biological_process,long-term synaptic potentiation,long-term synaptic potentiation
BRAF,H7C560,BRAF,GO:0060323,biological_process,head morphogenesis,head morphogenesis
BRAF,H7C560,BRAF,GO:0060324,biological_process,face development,face development
BRAF,H7C560,BRAF,GO:0070371,biological_process,ERK1 and ERK2 cascade,ERK1 and ERK2 cascade
BRAF,H7C560,BRAF,GO:0070413,biological_process,trehalose metabolism in response to stress,trehalose metabolism in response to stress
BRAF,H7C560,BRAF,GO:0071277,biological_process,cellular response to calcium ion,cellular response to calcium ion
BRAF,H7C560,BRAF,GO:0071466,biological_process,cellular response to xenobiotic stimulus,cellular response to xenobiotic stimulus
BRAF,H7C560,BRAF,GO:0072577,biological_process,endothelial cell apoptotic process,endothelial cell apoptotic process
BRAF,H7C560,BRAF,GO:0090150,biological_process,establishment of protein localization to membrane,establishment of protein localization to membrane
BRAF,H7C560,BRAF,GO:1900026,biological_process,positive regulation of substrate adhesion-dependent cell spreading,positive regulation of substrate adhesion-dependent cell spreading
BRAF,H7C560,BRAF,GO:1990090,biological_process,cellular response to nerve growth factor stimulus,cellular response to nerve growth factor stimulus
BRAF,H7C560,BRAF,GO:2000301,biological_process,negative regulation of synaptic vesicle exocytosis,negative regulation of synaptic vesicle exocytosis
BRAF,H7C560,BRAF,GO:2000352,biological_process,negative regulation of endothelial cell apoptotic process,negative regulation of endothelial cell apoptotic process
BRAF,H7C560,BRAF,GO:0043005,cellular_component,neuron projection,neuron projection
BRAF,H7C560,BRAF,GO:0044297,cellular_component,cell body,cell body
BRAF,H7C560,BRAF,GO:0004713,molecular_function,protein tyrosine kinase activity,protein tyrosine kinase activity
BRAF,H7C5K3,BRAF,GO:0005524,molecular_function,ATP binding,ATP binding
BRAF,H7C5K3,BRAF,GO:0007165,biological_process,signal transduction,signal transduction
BRAF,H7C5K3,BRAF,GO:0006468,biological_process,protein phosphorylation,protein phosphorylation
BRAF,H7C5K3,BRAF,GO:0004672,molecular_function,protein kinase activity,protein kinase activity
BRAF,H7C5K3,BRAF,GO:0016740,molecular_function,transferase activity,transferase activity
BRAF,H7C5K3,BRAF,GO:0046872,molecular_function,metal ion binding,metal ion binding
BRAF,H7C5K3,BRAF,GO:0005829,cellular_component,cytosol,cytosol
BRAF,H7C5K3,BRAF,GO:0000166,molecular_function,nucleotide binding,nucleotide binding
BRAF,H7C5K3,BRAF,GO:0004674,molecular_function,protein serine/threonine kinase activity,protein serine/threonine kinase activity
BRAF,H7C5K3,BRAF,GO:0016301,molecular_function,kinase activity,kinase activity
BRAF,H7C5K3,BRAF,GO:0016310,biological_process,phosphorylation,phosphorylation
BRAF,H7C5K3,BRAF,GO:0001934,biological_process,positive regulation of protein phosphorylation,positive regulation of protein phosphorylation
BRAF,H7C5K3,BRAF,GO:0036211,biological_process,protein modification process,protein modification process
BRAF,H7C5K3,BRAF,GO:0043066,biological_process,negative regulation of apoptotic process,negative regulation of apoptotic process
BRAF,H7C5K3,BRAF,GO:1902531,biological_process,regulation of intracellular signal transduction,regulation of intracellular signal transduction
BRAF,H7C5K3,BRAF,GO:0043231,cellular_component,intracellular membrane-bounded organelle,intracellular membrane-bounded organelle
BRAF,H7C5K3,BRAF,GO:0005515,molecular_function,protein binding,protein binding
BRAF,H7C5K3,BRAF,GO:0010628,biological_process,positive regulation of gene expression,positive regulation of gene expression
BRAF,H7C5K3,BRAF,GO:0005634,cellular_component,nucleus,nucleus
BRAF,H7C5K3,BRAF,GO:0005737,cellular_component,cytoplasm,cytoplasm
BRAF,H7C5K3,BRAF,GO:0016020,cellular_component,membrane,membrane
BRAF,H7C5K3,BRAF,GO:0003824,molecular_function,catalytic activity,catalytic activity
BRAF,H7C5K3,BRAF,GO:0008152,biological_process,metabolic process,metabolic process
BRAF,H7C5K3,BRAF,GO:0005886,cellular_component,plasma membrane,plasma membrane
BRAF,H7C5K3,BRAF,GO:0042802,molecular_function,identical protein binding,identical protein binding
BRAF,H7C5K3,BRAF,GO:0098793,cellular_component,presynapse,presynapse
BRAF,H7C5K3,BRAF,GO:0106310,molecular_function,protein serine kinase activity,protein serine kinase activity
BRAF,H7C5K3,BRAF,GO:0000165,biological_process,MAPK cascade,MAPK cascade
BRAF,H7C5K3,BRAF,GO:0004708,molecular_function,MAP kinase kinase activity,MAP kinase kinase activity
BRAF,H7C5K3,BRAF,GO:0005739,cellular_component,mitochondrion,mitochondrion
BRAF,H7C5K3,BRAF,GO:0033138,biological_process,positive regulation of peptidyl-serine phosphorylation,positive regulation of peptidyl-serine phosphorylation
BRAF,H7C5K3,BRAF,GO:0070374,biological_process,positive regulation of ERK1 and ERK2 cascade,positive regulation of ERK1 and ERK2 cascade
BRAF,H7C5K3,BRAF,GO:0097110,molecular_function,scaffold protein binding,scaffold protein binding
BRAF,H7C5K3,BRAF,GO:0009887,biological_process,animal organ morphogenesis,animal organ morphogenesis
BRAF,H7C5K3,BRAF,GO:0005509,molecular_function,calcium ion binding,calcium ion binding
BRAF,H7C5K3,BRAF,GO:0007173,biological_process,epidermal growth factor receptor signaling pathway,epidermal growth factor receptor signaling pathway
BRAF,H7C5K3,BRAF,GO:0004709,molecular_function,MAP kinase kinase kinase activity,MAP kinase kinase kinase activity
BRAF,H7C5K3,BRAF,GO:0031434,molecular_function,mitogen-activated protein kinase kinase binding,mitogen-activated protein kinase kinase binding
BRAF,H7C5K3,BRAF,GO:0044877,molecular_function,protein-containing complex binding,protein-containing complex binding
BRAF,H7C5K3,BRAF,GO:0002318,biological_process,myeloid progenitor cell differentiation,myeloid progenitor cell differentiation
BRAF,H7C5K3,BRAF,GO:0008542,biological_process,visual learning,visual learning
BRAF,H7C5K3,BRAF,GO:0010764,biological_process,negative regulation of fibroblast migration,negative regulation of fibroblast migration
BRAF,H7C5K3,BRAF,GO:0010828,biological_process,positive regulation of glucose transmembrane transport,positive regulation of glucose transmembrane transport
BRAF,H7C5K3,BRAF,GO:0016079,biological_process,synaptic vesicle exocytosis,synaptic vesicle exocytosis
BRAF,H7C5K3,BRAF,GO:0030154,biological_process,cell differentiation,cell differentiation
BRAF,H7C5K3,BRAF,GO:0030878,biological_process,thyroid gland development,thyroid gland development
BRAF,H7C5K3,BRAF,GO:0033077,biological_process,T cell differentiation in thymus,T cell differentiation in thymus
BRAF,H7C5K3,BRAF,GO:0034446,biological_process,substrate adhesion-dependent cell spreading,substrate adhesion-dependent cell spreading
BRAF,H7C5K3,BRAF,GO:0035019,biological_process,somatic stem cell population maintenance,somatic stem cell population maintenance
BRAF,H7C5K3,BRAF,GO:0042127,biological_process,regulation of cell population proliferation,regulation of cell population proliferation
BRAF,H7C5K3,BRAF,GO:0043149,biological_process,stress fiber assembly,stress fiber assembly
BRAF,H7C5K3,BRAF,GO:0043367,biological_process,"CD4-positive, alpha-beta T cell differentiation","CD4-positive, alpha-beta T cell differentiation"
BRAF,H7C5K3,BRAF,GO:0043368,biological_process,positive T cell selection,positive T cell selection
BRAF,H7C5K3,BRAF,GO:0043369,biological_process,"CD4-positive or CD8-positive, alpha-beta T cell lineage commitment","CD4-positive or CD8-positive, alpha-beta T cell lineage commitment"
BRAF,H7C5K3,BRAF,GO:0043434,biological_process,response to peptide hormone,response to peptide hormone
BRAF,H7C5K3,BRAF,GO:0043524,biological_process,negative regulation of neuron apoptotic process,negative regulation of neuron apoptotic process
BRAF,H7C5K3,BRAF,GO:0045580,biological_process,regulation of T cell differentiation,regulation of T cell differentiation
BRAF,H7C5K3,BRAF,GO:0046632,biological_process,alpha-beta T cell differentiation,alpha-beta T cell differentiation
BRAF,H7C5K3,BRAF,GO:0048538,biological_process,thymus development,thymus development
BRAF,H7C5K3,BRAF,GO:0048679,biological_process,regulation of axon regeneration,regulation of axon regeneration
BRAF,H7C5K3,BRAF,GO:0048680,biological_process,positive regulation of axon regeneration,positive regulation of axon regeneration
BRAF,H7C5K3,BRAF,GO:0050772,biological_process,positive regulation of axonogenesis,positive regulation of axonogenesis
BRAF,H7C5K3,BRAF,GO:0050852,biological_process,T cell receptor signaling pathway,T cell receptor signaling pathway
BRAF,H7C5K3,BRAF,GO:0051496,biological_process,positive regulation of stress fiber assembly,positive regulation of stress fiber assembly
BRAF,H7C5K3,BRAF,GO:0051591,biological_process,response to cAMP,response to cAMP
BRAF,H7C5K3,BRAF,GO:0060291,biological_process,long-term synaptic potentiation,long-term synaptic potentiation
BRAF,H7C5K3,BRAF,GO:0060323,biological_process,head morphogenesis,head morphogenesis
BRAF,H7C5K3,BRAF,GO:0060324,biological_process,face development,face development
BRAF,H7C5K3,BRAF,GO:0070371,biological_process,ERK1 and ERK2 cascade,ERK1 and ERK2 cascade
BRAF,H7C5K3,BRAF,GO:0070413,biological_process,trehalose metabolism in response to stress,trehalose metabolism in response to stress
BRAF,H7C5K3,BRAF,GO:0071277,biological_process,cellular response to calcium ion,cellular response to calcium ion
BRAF,H7C5K3,BRAF,GO:0071466,biological_process,cellular response to xenobiotic stimulus,cellular response to xenobiotic stimulus
BRAF,H7C5K3,BRAF,GO:0072577,biological_process,endothelial cell apoptotic process,endothelial cell apoptotic process
BRAF,H7C5K3,BRAF,GO:0090150,biological_process,establishment of protein localization to membrane,establishment of protein localization to membrane
BRAF,H7C5K3,BRAF,GO:1900026,biological_process,positive regulation of substrate adhesion-dependent cell spreading,positive regulation of substrate adhesion-dependent cell spreading
BRAF,H7C5K3,BRAF,GO:1990090,biological_process,cellular response to nerve growth factor stimulus,cellular response to nerve growth factor stimulus
BRAF,H7C5K3,BRAF,GO:2000301,biological_process,negative regulation of synaptic vesicle exocytosis,negative regulation of synaptic vesicle exocytosis
BRAF,H7C5K3,BRAF,GO:2000352,biological_process,negative regulation of endothelial cell apoptotic process,negative regulation of endothelial cell apoptotic process
BRAF,H7C5K3,BRAF,GO:0043005,cellular_component,neuron projection,neuron projection
BRAF,H7C5K3,BRAF,GO:0044297,cellular_component,cell body,cell body
BRAF,H7C5K3,BRAF,GO:0004713,molecular_function,protein tyrosine kinase activity,protein tyrosine kinase activity
BRAF,A0A2R8YES9,BRAF,GO:0005524,molecular_function,ATP binding,ATP binding
BRAF,A0A2R8YES9,BRAF,GO:0007165,biological_process,signal transduction,signal transduction
BRAF,A0A2R8YES9,BRAF,GO:0006468,biological_process,protein phosphorylation,protein phosphorylation
BRAF,A0A2R8YES9,BRAF,GO:0004672,molecular_function,protein kinase activity,protein kinase activity
BRAF,A0A2R8YES9,BRAF,GO:0016740,molecular_function,transferase activity,transferase activity
BRAF,A0A2R8YES9,BRAF,GO:0046872,molecular_function,metal ion binding,metal ion binding
BRAF,A0A2R8YES9,BRAF,GO:0005829,cellular_component,cytosol,cytosol
BRAF,A0A2R8YES9,BRAF,GO:0000166,molecular_function,nucleotide binding,nucleotide binding
BRAF,A0A2R8YES9,BRAF,GO:0004674,molecular_function,protein serine/threonine kinase activity,protein serine/threonine kinase activity
BRAF,A0A2R8YES9,BRAF,GO:0016301,molecular_function,kinase activity,kinase activity
BRAF,A0A2R8YES9,BRAF,GO:0016310,biological_process,phosphorylation,phosphorylation
BRAF,A0A2R8YES9,BRAF,GO:0001934,biological_process,positive regulation of protein phosphorylation,positive regulation of protein phosphorylation
BRAF,A0A2R8YES9,BRAF,GO:0036211,biological_process,protein modification process,protein modification process
BRAF,A0A2R8YES9,BRAF,GO:0043066,biological_process,negative regulation of apoptotic process,negative regulation of apoptotic process
BRAF,A0A2R8YES9,BRAF,GO:1902531,biological_process,regulation of intracellular signal transduction,regulation of intracellular signal transduction
BRAF,A0A2R8YES9,BRAF,GO:0043231,cellular_component,intracellular membrane-bounded organelle,intracellular membrane-bounded organelle
BRAF,A0A2R8YES9,BRAF,GO:0005515,molecular_function,protein binding,protein binding
BRAF,A0A2R8YES9,BRAF,GO:0010628,biological_process,positive regulation of gene expression,positive regulation of gene expression
BRAF,A0A2R8YES9,BRAF,GO:0005634,cellular_component,nucleus,nucleus
BRAF,A0A2R8YES9,BRAF,GO:0005737,cellular_component,cytoplasm,cytoplasm
BRAF,A0A2R8YES9,BRAF,GO:0016020,cellular_component,membrane,membrane
BRAF,A0A2R8YES9,BRAF,GO:0003824,molecular_function,catalytic activity,catalytic activity
BRAF,A0A2R8YES9,BRAF,GO:0008152,biological_process,metabolic process,metabolic process
BRAF,A0A2R8YES9,BRAF,GO:0005886,cellular_component,plasma membrane,plasma membrane
BRAF,A0A2R8YES9,BRAF,GO:0042802,molecular_function,identical protein binding,identical protein binding
BRAF,A0A2R8YES9,BRAF,GO:0098793,cellular_component,presynapse,presynapse
BRAF,A0A2R8YES9,BRAF,GO:0106310,molecular_function,protein serine kinase activity,protein serine kinase activity
BRAF,A0A2R8YES9,BRAF,GO:0000165,biological_process,MAPK cascade,MAPK cascade
BRAF,A0A2R8YES9,BRAF,GO:0004708,molecular_function,MAP kinase kinase activity,MAP kinase kinase activity
BRAF,A0A2R8YES9,BRAF,GO:0005739,cellular_component,mitochondrion,mitochondrion
BRAF,A0A2R8YES9,BRAF,GO:0033138,biological_process,positive regulation of peptidyl-serine phosphorylation,positive regulation of peptidyl-serine phosphorylation
BRAF,A0A2R8YES9,BRAF,GO:0070374,biological_process,positive regulation of ERK1 and ERK2 cascade,positive regulation of ERK1 and ERK2 cascade
BRAF,A0A2R8YES9,BRAF,GO:0097110,molecular_function,scaffold protein binding,scaffold protein binding
BRAF,A0A2R8YES9,BRAF,GO:0009887,biological_process,animal organ morphogenesis,animal organ morphogenesis
BRAF,A0A2R8YES9,BRAF,GO:0005509,molecular_function,calcium ion binding,calcium ion binding
BRAF,A0A2R8YES9,BRAF,GO:0007173,biological_process,epidermal growth factor receptor signaling pathway,epidermal growth factor receptor signaling pathway
BRAF,A0A2R8YES9,BRAF,GO:0004709,molecular_function,MAP kinase kinase kinase activity,MAP kinase kinase kinase activity
BRAF,A0A2R8YES9,BRAF,GO:0031434,molecular_function,mitogen-activated protein kinase kinase binding,mitogen-activated protein kinase kinase binding
BRAF,A0A2R8YES9,BRAF,GO:0044877,molecular_function,protein-containing complex binding,protein-containing complex binding
BRAF,A0A2R8YES9,BRAF,GO:0002318,biological_process,myeloid progenitor cell differentiation,myeloid progenitor cell differentiation
BRAF,A0A2R8YES9,BRAF,GO:0008542,biological_process,visual learning,visual learning
BRAF,A0A2R8YES9,BRAF,GO:0010764,biological_process,negative regulation of fibroblast migration,negative regulation of fibroblast migration
BRAF,A0A2R8YES9,BRAF,GO:0010828,biological_process,positive regulation of glucose transmembrane transport,positive regulation of glucose transmembrane transport
BRAF,A0A2R8YES9,BRAF,GO:0016079,biological_process,synaptic vesicle exocytosis,synaptic vesicle exocytosis
BRAF,A0A2R8YES9,BRAF,GO:0030154,biological_process,cell differentiation,cell differentiation
BRAF,A0A2R8YES9,BRAF,GO:0030878,biological_process,thyroid gland development,thyroid gland development
BRAF,A0A2R8YES9,BRAF,GO:0033077,biological_process,T cell differentiation in thymus,T cell differentiation in thymus
BRAF,A0A2R8YES9,BRAF,GO:0034446,biological_process,substrate adhesion-dependent cell spreading,substrate adhesion-dependent cell spreading
BRAF,A0A2R8YES9,BRAF,GO:0035019,biological_process,somatic stem cell population maintenance,somatic stem cell population maintenance
BRAF,A0A2R8YES9,BRAF,GO:0042127,biological_process,regulation of cell population proliferation,regulation of cell population proliferation
BRAF,A0A2R8YES9,BRAF,GO:0043149,biological_process,stress fiber assembly,stress fiber assembly
BRAF,A0A2R8YES9,BRAF,GO:0043367,biological_process,"CD4-positive, alpha-beta T cell differentiation","CD4-positive, alpha-beta T cell differentiation"
BRAF,A0A2R8YES9,BRAF,GO:0043368,biological_process,positive T cell selection,positive T cell selection
BRAF,A0A2R8YES9,BRAF,GO:0043369,biological_process,"CD4-positive or CD8-positive, alpha-beta T cell lineage commitment","CD4-positive or CD8-positive, alpha-beta T cell lineage commitment"
BRAF,A0A2R8YES9,BRAF,GO:0043434,biological_process,response to peptide hormone,response to peptide hormone
BRAF,A0A2R8YES9,BRAF,GO:0043524,biological_process,negative regulation of neuron apoptotic process,negative regulation of neuron apoptotic process
BRAF,A0A2R8YES9,BRAF,GO:0045580,biological_process,regulation of T cell differentiation,regulation of T cell differentiation
BRAF,A0A2R8YES9,BRAF,GO:0046632,biological_process,alpha-beta T cell differentiation,alpha-beta T cell differentiation
BRAF,A0A2R8YES9,BRAF,GO:0048538,biological_process,thymus development,thymus development
BRAF,A0A2R8YES9,BRAF,GO:0048679,biological_process,regulation of axon regeneration,regulation of axon regeneration
BRAF,A0A2R8YES9,BRAF,GO:0048680,biological_process,positive regulation of axon regeneration,positive regulation of axon regeneration
BRAF,A0A2R8YES9,BRAF,GO:0050772,biological_process,positive regulation of axonogenesis,positive regulation of axonogenesis
BRAF,A0A2R8YES9,BRAF,GO:0050852,biological_process,T cell receptor signaling pathway,T cell receptor signaling pathway
BRAF,A0A2R8YES9,BRAF,GO:0051496,biological_process,positive regulation of stress fiber assembly,positive regulation of stress fiber assembly
BRAF,A0A2R8YES9,BRAF,GO:0051591,biological_process,response to cAMP,response to cAMP
BRAF,A0A2R8YES9,BRAF,GO:0060291,biological_process,long-term synaptic potentiation,long-term synaptic potentiation
BRAF,A0A2R8YES9,BRAF,GO:0060323,biological_process,head morphogenesis,head morphogenesis
BRAF,A0A2R8YES9,BRAF,GO:0060324,biological_process,face development,face development
BRAF,A0A2R8YES9,BRAF,GO:0070371,biological_process,ERK1 and ERK2 cascade,ERK1 and ERK2 cascade
BRAF,A0A2R8YES9,BRAF,GO:0070413,biological_process,trehalose metabolism in response to stress,trehalose metabolism in response to stress
BRAF,A0A2R8YES9,BRAF,GO:0071277,biological_process,cellular response to calcium ion,cellular response to calcium ion
BRAF,A0A2R8YES9,BRAF,GO:0071466,biological_process,cellular response to xenobiotic stimulus,cellular response to xenobiotic stimulus
BRAF,A0A2R8YES9,BRAF,GO:0072577,biological_process,endothelial cell apoptotic process,endothelial cell apoptotic process
BRAF,A0A2R8YES9,BRAF,GO:0090150,biological_process,establishment of protein localization to membrane,establishment of protein localization to membrane
BRAF,A0A2R8YES9,BRAF,GO:1900026,biological_process,positive regulation of substrate adhesion-dependent cell spreading,positive regulation of substrate adhesion-dependent cell spreading
BRAF,A0A2R8YES9,BRAF,GO:1990090,biological_process,cellular response to nerve growth factor stimulus,cellular response to nerve growth factor stimulus
BRAF,A0A2R8YES9,BRAF,GO:2000301,biological_process,negative regulation of synaptic vesicle exocytosis,negative regulation of synaptic vesicle exocytosis
BRAF,A0A2R8YES9,BRAF,GO:2000352,biological_process,negative regulation of endothelial cell apoptotic process,negative regulation of endothelial cell apoptotic process
BRAF,A0A2R8YES9,BRAF,GO:0043005,cellular_component,neuron projection,neuron projection
BRAF,A0A2R8YES9,BRAF,GO:0044297,cellular_component,cell body,cell body
BRAF,A0A2R8YES9,BRAF,GO:0004713,molecular_function,protein tyrosine kinase activity,protein tyrosine kinase activity
BRAF,A0A2R8Y467,BRAF,GO:0005524,molecular_function,ATP binding,ATP binding
BRAF,A0A2R8Y467,BRAF,GO:0007165,biological_process,signal transduction,signal transduction
BRAF,A0A2R8Y467,BRAF,GO:0006468,biological_process,protein phosphorylation,protein phosphorylation
BRAF,A0A2R8Y467,BRAF,GO:0004672,molecular_function,protein kinase activity,protein kinase activity
BRAF,A0A2R8Y467,BRAF,GO:0016740,molecular_function,transferase activity,transferase activity
BRAF,A0A2R8Y467,BRAF,GO:0046872,molecular_function,metal ion binding,metal ion binding
BRAF,A0A2R8Y467,BRAF,GO:0005829,cellular_component,cytosol,cytosol
BRAF,A0A2R8Y467,BRAF,GO:0000166,molecular_function,nucleotide binding,nucleotide binding
BRAF,A0A2R8Y467,BRAF,GO:0004674,molecular_function,protein serine/threonine kinase activity,protein serine/threonine kinase activity
BRAF,A0A2R8Y467,BRAF,GO:0016301,molecular_function,kinase activity,kinase activity
BRAF,A0A2R8Y467,BRAF,GO:0016310,biological_process,phosphorylation,phosphorylation
BRAF,A0A2R8Y467,BRAF,GO:0001934,biological_process,positive regulation of protein phosphorylation,positive regulation of protein phosphorylation
BRAF,A0A2R8Y467,BRAF,GO:0036211,biological_process,protein modification process,protein modification process
BRAF,A0A2R8Y467,BRAF,GO:0043066,biological_process,negative regulation of apoptotic process,negative regulation of apoptotic process
BRAF,A0A2R8Y467,BRAF,GO:1902531,biological_process,regulation of intracellular signal transduction,regulation of intracellular signal transduction
BRAF,A0A2R8Y467,BRAF,GO:0043231,cellular_component,intracellular membrane-bounded organelle,intracellular membrane-bounded organelle
BRAF,A0A2R8Y467,BRAF,GO:0005515,molecular_function,protein binding,protein binding
BRAF,A0A2R8Y467,BRAF,GO:0010628,biological_process,positive regulation of gene expression,positive regulation of gene expression
BRAF,A0A2R8Y467,BRAF,GO:0005634,cellular_component,nucleus,nucleus
BRAF,A0A2R8Y467,BRAF,GO:0005737,cellular_component,cytoplasm,cytoplasm
BRAF,A0A2R8Y467,BRAF,GO:0016020,cellular_component,membrane,membrane
BRAF,A0A2R8Y467,BRAF,GO:0003824,molecular_function,catalytic activity,catalytic activity
BRAF,A0A2R8Y467,BRAF,GO:0008152,biological_process,metabolic process,metabolic process
BRAF,A0A2R8Y467,BRAF,GO:0005886,cellular_component,plasma membrane,plasma membrane
BRAF,A0A2R8Y467,BRAF,GO:0042802,molecular_function,identical protein binding,identical protein binding
BRAF,A0A2R8Y467,BRAF,GO:0098793,cellular_component,presynapse,presynapse
BRAF,A0A2R8Y467,BRAF,GO:0106310,molecular_function,protein serine kinase activity,protein serine kinase activity
BRAF,A0A2R8Y467,BRAF,GO:0000165,biological_process,MAPK cascade,MAPK cascade
BRAF,A0A2R8Y467,BRAF,GO:0004708,molecular_function,MAP kinase kinase activity,MAP kinase kinase activity
BRAF,A0A2R8Y467,BRAF,GO:0005739,cellular_component,mitochondrion,mitochondrion
BRAF,A0A2R8Y467,BRAF,GO:0033138,biological_process,positive regulation of peptidyl-serine phosphorylation,positive regulation of peptidyl-serine phosphorylation
BRAF,A0A2R8Y467,BRAF,GO:0070374,biological_process,positive regulation of ERK1 and ERK2 cascade,positive regulation of ERK1 and ERK2 cascade
BRAF,A0A2R8Y467,BRAF,GO:0097110,molecular_function,scaffold protein binding,scaffold protein binding
BRAF,A0A2R8Y467,BRAF,GO:0009887,biological_process,animal organ morphogenesis,animal organ morphogenesis
BRAF,A0A2R8Y467,BRAF,GO:0005509,molecular_function,calcium ion binding,calcium ion binding
BRAF,A0A2R8Y467,BRAF,GO:0007173,biological_process,epidermal growth factor receptor signaling pathway,epidermal growth factor receptor signaling pathway
BRAF,A0A2R8Y467,BRAF,GO:0004709,molecular_function,MAP kinase kinase kinase activity,MAP kinase kinase kinase activity
BRAF,A0A2R8Y467,BRAF,GO:0031434,molecular_function,mitogen-activated protein kinase kinase binding,mitogen-activated protein kinase kinase binding
BRAF,A0A2R8Y467,BRAF,GO:0044877,molecular_function,protein-containing complex binding,protein-containing complex binding
BRAF,A0A2R8Y467,BRAF,GO:0002318,biological_process,myeloid progenitor cell differentiation,myeloid progenitor cell differentiation
BRAF,A0A2R8Y467,BRAF,GO:0008542,biological_process,visual learning,visual learning
BRAF,A0A2R8Y467,BRAF,GO:0010764,biological_process,negative regulation of fibroblast migration,negative regulation of fibroblast migration
BRAF,A0A2R8Y467,BRAF,GO:0010828,biological_process,positive regulation of glucose transmembrane transport,positive regulation of glucose transmembrane transport
BRAF,A0A2R8Y467,BRAF,GO:0016079,biological_process,synaptic vesicle exocytosis,synaptic vesicle exocytosis
BRAF,A0A2R8Y467,BRAF,GO:0030154,biological_process,cell differentiation,cell differentiation
BRAF,A0A2R8Y467,BRAF,GO:0030878,biological_process,thyroid gland development,thyroid gland development
BRAF,A0A2R8Y467,BRAF,GO:0033077,biological_process,T cell differentiation in thymus,T cell differentiation in thymus
BRAF,A0A2R8Y467,BRAF,GO:0034446,biological_process,substrate adhesion-dependent cell spreading,substrate adhesion-dependent cell spreading
BRAF,A0A2R8Y467,BRAF,GO:0035019,biological_process,somatic stem cell population maintenance,somatic stem cell population maintenance
BRAF,A0A2R8Y467,BRAF,GO:0042127,biological_process,regulation of cell population proliferation,regulation of cell population proliferation
BRAF,A0A2R8Y467,BRAF,GO:0043149,biological_process,stress fiber assembly,stress fiber assembly
BRAF,A0A2R8Y467,BRAF,GO:0043367,biological_process,"CD4-positive, alpha-beta T cell differentiation","CD4-positive, alpha-beta T cell differentiation"
BRAF,A0A2R8Y467,BRAF,GO:0043368,biological_process,positive T cell selection,positive T cell selection
BRAF,A0A2R8Y467,BRAF,GO:0043369,biological_process,"CD4-positive or CD8-positive, alpha-beta T cell lineage commitment","CD4-positive or CD8-positive, alpha-beta T cell lineage commitment"
BRAF,A0A2R8Y467,BRAF,GO:0043434,biological_process,response to peptide hormone,response to peptide hormone
BRAF,A0A2R8Y467,BRAF,GO:0043524,biological_process,negative regulation of neuron apoptotic process,negative regulation of neuron apoptotic process
BRAF,A0A2R8Y467,BRAF,GO:0045580,biological_process,regulation of T cell differentiation,regulation of T cell differentiation
BRAF,A0A2R8Y467,BRAF,GO:0046632,biological_process,alpha-beta T cell differentiation,alpha-beta T cell differentiation
BRAF,A0A2R8Y467,BRAF,GO:0048538,biological_process,thymus development,thymus development
BRAF,A0A2R8Y467,BRAF,GO:0048679,biological_process,regulation of axon regeneration,regulation of axon regeneration
BRAF,A0A2R8Y467,BRAF,GO:0048680,biological_process,positive regulation of axon regeneration,positive regulation of axon regeneration
BRAF,A0A2R8Y467,BRAF,GO:0050772,biological_process,positive regulation of axonogenesis,positive regulation of axonogenesis
BRAF,A0A2R8Y467,BRAF,GO:0050852,biological_process,T cell receptor signaling pathway,T cell receptor signaling pathway
BRAF,A0A2R8Y467,BRAF,GO:0051496,biological_process,positive regulation of stress fiber assembly,positive regulation of stress fiber assembly
BRAF,A0A2R8Y467,BRAF,GO:0051591,biological_process,response to cAMP,response to cAMP
BRAF,A0A2R8Y467,BRAF,GO:0060291,biological_process,long-term synaptic potentiation,long-term synaptic potentiation
BRAF,A0A2R8Y467,BRAF,GO:0060323,biological_process,head morphogenesis,head morphogenesis
BRAF,A0A2R8Y467,BRAF,GO:0060324,biological_process,face development,face development
BRAF,A0A2R8Y467,BRAF,GO:0070371,biological_process,ERK1 and ERK2 cascade,ERK1 and ERK2 cascade
BRAF,A0A2R8Y467,BRAF,GO:0070413,biological_process,trehalose metabolism in response to stress,trehalose metabolism in response to stress
BRAF,A0A2R8Y467,BRAF,GO:0071277,biological_process,cellular response to calcium ion,cellular response to calcium ion
BRAF,A0A2R8Y467,BRAF,GO:0071466,biological_process,cellular response to xenobiotic stimulus,cellular response to xenobiotic stimulus
BRAF,A0A2R8Y467,BRAF,GO:0072577,biological_process,endothelial cell apoptotic process,endothelial cell apoptotic process
BRAF,A0A2R8Y467,BRAF,GO:0090150,biological_process,establishment of protein localization to membrane,establishment of protein localization to membrane
BRAF,A0A2R8Y467,BRAF,GO:1900026,biological_process,positive regulation of substrate adhesion-dependent cell spreading,positive regulation of substrate adhesion-dependent cell spreading
BRAF,A0A2R8Y467,BRAF,GO:1990090,biological_process,cellular response to nerve growth factor stimulus,cellular response to nerve growth factor stimulus
